Name,Index,TaskGroup,TaskType,Good,FarmPoints,XPLevelSegments,Amounts,TID,Probability,IconFileName,IconExportName
String,int,String,String,String,int,String,String,String,int,String,String
Easy_BuyFruitTree_GuavaTree,156,Easy,BuyFruitTree,GuavaTree,50,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Easy_BuyFruitTree_PomegranateTree,157,Easy,BuyFruitTree,PomegranateTree,50,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Easy_BuyFruitTree_BlueberryBush,158,Easy,BuyFruitTree,BlueberryBush,50,15;35;75;102,1;1;2;3;5,TID_TASK_PLANT_TREE,1,,
Easy_CompleteTruckOrder,159,Easy,CompleteTruckOrder,,50,15;35;75;102,1;2;3;4;6,TID_NEIGHBORHOOD_TASK_CAR_ORDER_DESCRIPTION,1,sc/icons.sc,nh_derby_task_car_order
Easy_UseMine,160,Easy,UseMine,,50,15;35;75;102,2;3;4;5;5,TID_STREAK_TASK_USE_MINE,0,sc/icons.sc,nh_derby_task_mine_order
Easy_CollectProduction_Diamond Ring,161,Easy,CollectProduction,Diamond Ring,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,0,,
Easy_CollectProduction_Necklace,162,Easy,CollectProduction,Necklace,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Flower Pendant,163,Easy,CollectProduction,Flower Pendant,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Jelly Beans,164,Easy,CollectProduction,Jelly Beans,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_IronBracelet,165,Easy,CollectProduction,IronBracelet,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Chocolate,166,Easy,CollectProduction,Chocolate,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Bracelet,167,Easy,CollectProduction,Bracelet,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Lollipop,168,Easy,CollectProduction,Lollipop,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Marmelade,169,Easy,CollectProduction,Marmelade,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Blackberry Jam,170,Easy,CollectProduction,Blackberry Jam,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Chocolate fondue,171,Easy,CollectProduction,Chocolate fondue,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Peach Jam,172,Easy,CollectProduction,Peach Jam,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Blanket,173,Easy,CollectProduction,Blanket,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Cherry Jam,174,Easy,CollectProduction,Cherry Jam,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Blueberry Cheesecake,175,Easy,CollectProduction,Blueberry Cheesecake,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Blueberry Chutney,176,Easy,CollectProduction,Blueberry Chutney,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Guava Compote,177,Easy,CollectProduction,Guava Compote,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Chili Fudge,178,Easy,CollectProduction,Chili Fudge,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Chocolate Ice Cream,179,Easy,CollectProduction,Chocolate Ice Cream,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Mint Fudge,180,Easy,CollectProduction,Mint Fudge,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Chocolate Popcorn,181,Easy,CollectProduction,Chocolate Popcorn,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_MintIcecream,182,Easy,CollectProduction,MintIcecream,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_PlatinumBar,183,Easy,CollectProduction,PlatinumBar,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Chocolate Cake,184,Easy,CollectProduction,Chocolate Cake,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Pickles,185,Easy,CollectProduction,Pickles,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Rich Fudge,186,Easy,CollectProduction,Rich Fudge,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Cookie Cupcake,187,Easy,CollectProduction,Cookie Cupcake,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Orange Sorbet,188,Easy,CollectProduction,Orange Sorbet,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Chickpea Stew,189,Easy,CollectProduction,Chickpea Stew,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Tropical Cupcake,190,Easy,CollectProduction,Tropical Cupcake,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Berry Juice,191,Easy,CollectProduction,Berry Juice,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Peanut Butter Milkshake,192,Easy,CollectProduction,Peanut Butter Milkshake,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Rich soap,193,Easy,CollectProduction,Rich soap,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Chocolate Roll,194,Easy,CollectProduction,Chocolate Roll,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Peanut Fudge,195,Easy,CollectProduction,Peanut Fudge,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Fruitcake,196,Easy,CollectProduction,Fruitcake,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Dried Fruit,197,Easy,CollectProduction,Dried Fruit,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Chocolate Pie,198,Easy,CollectProduction,Chocolate Pie,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_TropicalSmoothie,199,Easy,CollectProduction,TropicalSmoothie,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Pineapple coconut bars,200,Easy,CollectProduction,Pineapple coconut bars,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Peach Ice Cream,201,Easy,CollectProduction,Peach Ice Cream,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Summer Salad,202,Easy,CollectProduction,Summer Salad,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Honey Soap,203,Easy,CollectProduction,Honey Soap,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Exfoliating Soap,204,Easy,CollectProduction,Exfoliating Soap,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_PlumJam,205,Easy,CollectProduction,PlumJam,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Fresh porridge,206,Easy,CollectProduction,Fresh porridge,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Macaroon,207,Easy,CollectProduction,Macaroon,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Fruit Salad,208,Easy,CollectProduction,Fruit Salad,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Guava Cupcake,209,Easy,CollectProduction,Guava Cupcake,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Blueberry Muffin,210,Easy,CollectProduction,Blueberry Muffin,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_BananaSplit,211,Easy,CollectProduction,BananaSplit,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_White Chocolate Blueberry Waffle,212,Easy,CollectProduction,White Chocolate Blueberry Waffle,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Cocoa smoothie,213,Easy,CollectProduction,Cocoa smoothie,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Chocolate Waffles,214,Easy,CollectProduction,Chocolate Waffles,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Coconut Ice Cream,215,Easy,CollectProduction,Coconut Ice Cream,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Fruit Sorbet,216,Easy,CollectProduction,Fruit Sorbet,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Guava Juice,217,Easy,CollectProduction,Guava Juice,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Peach Tart,218,Easy,CollectProduction,Peach Tart,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Pasta Salad,219,Easy,CollectProduction,Pasta Salad,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Raspberry Mocha,220,Easy,CollectProduction,Raspberry Mocha,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Crunchy donut,221,Easy,CollectProduction,Crunchy donut,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Lobster Soup,222,Easy,CollectProduction,Lobster Soup,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Hot Chocolate,223,Easy,CollectProduction,Hot Chocolate,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Orange Juice,224,Easy,CollectProduction,Orange Juice,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Sprinkles donut,225,Easy,CollectProduction,Sprinkles donut,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Flower Shawl,226,Easy,CollectProduction,Flower Shawl,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Mocha,227,Easy,CollectProduction,Mocha,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Lemon Candle,228,Easy,CollectProduction,Lemon Candle,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Fried Candy,229,Easy,CollectProduction,Fried Candy,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Raspberry Jam,230,Easy,CollectProduction,Raspberry Jam,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_BerrySmoothie,231,Easy,CollectProduction,BerrySmoothie,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Tea Pot,232,Easy,CollectProduction,Tea Pot,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Lemon Fudge,233,Easy,CollectProduction,Lemon Fudge,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_BananaPancakes,234,Easy,CollectProduction,BananaPancakes,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Tropical Yoghurt,235,Easy,CollectProduction,Tropical Yoghurt,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Cherry Juice,236,Easy,CollectProduction,Cherry Juice,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Mango Juice,237,Easy,CollectProduction,Mango Juice,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Breakfast Bowl,238,Easy,CollectProduction,Breakfast Bowl,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Blackberry Muffin,239,Easy,CollectProduction,Blackberry Muffin,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Fish Taco,240,Easy,CollectProduction,Fish Taco,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Face Mask,241,Easy,CollectProduction,Face Mask,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Pomegranate Cake,242,Easy,CollectProduction,Pomegranate Cake,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Tropical fondue,243,Easy,CollectProduction,Tropical fondue,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Berry Waffles,244,Easy,CollectProduction,Berry Waffles,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Grilled Asparagus,245,Easy,CollectProduction,Grilled Asparagus,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Lemon Lotion,246,Easy,CollectProduction,Lemon Lotion,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Orange Salad,247,Easy,CollectProduction,Orange Salad,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Orange Tea,248,Easy,CollectProduction,Orange Tea,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Fruity Milkshake,249,Easy,CollectProduction,Fruity Milkshake,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_MixedSmoothie,250,Easy,CollectProduction,MixedSmoothie,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_GreenSmoothie,251,Easy,CollectProduction,GreenSmoothie,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Sweet porridge,252,Easy,CollectProduction,Sweet porridge,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Olive Dip,253,Easy,CollectProduction,Olive Dip,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Hummus,254,Easy,CollectProduction,Hummus,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Tomato Sauce,255,Easy,CollectProduction,Tomato Sauce,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Ice Tea,256,Easy,CollectProduction,Ice Tea,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Pineapple Cake,257,Easy,CollectProduction,Pineapple Cake,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Lemon Curd,258,Easy,CollectProduction,Lemon Curd,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Apple Jam,259,Easy,CollectProduction,Apple Jam,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Apple porridge,260,Easy,CollectProduction,Apple porridge,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Lemon Tea,261,Easy,CollectProduction,Lemon Tea,50,15;35;75;102,3;3;4;4;5,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_YogurtSmoothie,262,Easy,CollectProduction,YogurtSmoothie,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Berry Cake,263,Easy,CollectProduction,Berry Cake,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Lemon essential oil,264,Easy,CollectProduction,Lemon essential oil,50,15;35;75;102,3;3;4;4;5,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_GoldBar,265,Easy,CollectProduction,GoldBar,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Lobster Meat,266,Easy,CollectProduction,Lobster Meat,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Pillow,267,Easy,CollectProduction,Pillow,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_SesameSmoothie,268,Easy,CollectProduction,SesameSmoothie,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_BananaBread,269,Easy,CollectProduction,BananaBread,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_BananaLatte,270,Easy,CollectProduction,BananaLatte,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Strawberry Jam,271,Easy,CollectProduction,Strawberry Jam,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Pomegranate Tea,272,Easy,CollectProduction,Pomegranate Tea,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_GreekSalad,273,Easy,CollectProduction,GreekSalad,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Rice Ball,274,Easy,CollectProduction,Rice Ball,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Canned Fish,275,Easy,CollectProduction,Canned Fish,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_PlumSmoothie,276,Easy,CollectProduction,PlumSmoothie,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_OliveOil,277,Easy,CollectProduction,OliveOil,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Caramel latte,278,Easy,CollectProduction,Caramel latte,50,15;35;75;102,2;2;2;3;3,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Latte,279,Easy,CollectProduction,Latte,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Espreso,280,Easy,CollectProduction,Espreso,50,15;35;75;102,2;2;3;3;4,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Fish Soup,281,Easy,CollectProduction,Fish Soup,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Honey Apple Cake,282,Easy,CollectProduction,Honey Apple Cake,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_SunHat,283,Easy,CollectProduction,SunHat,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_TopHat,284,Easy,CollectProduction,TopHat,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Violet Dress,285,Easy,CollectProduction,Violet Dress,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Party Candle,286,Easy,CollectProduction,Party Candle,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Fishburger,287,Easy,CollectProduction,Fishburger,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Raspberry Candle,288,Easy,CollectProduction,Raspberry Candle,50,15;35;75;102,1;1;1;2;2,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Apple Pie,289,Easy,CollectProduction,Apple Pie,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
Easy_CollectProduction_Kimchi,290,Easy,CollectProduction,Kimchi,50,15;35;75;102,1;1;1;1;1,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,1,,
