Name,Category,TaskType,FarmPoints,Good,Amount,Probability,TID,IconFileName,IconExportName,Tags,DerbyTaskTags,MinXPLevelForSpawn,MinRepLevelForSpawn,MaxXPLevelForSpawn
BoatOrder_5_LV17_spawn3,,CompleteBoatOrder,35,,2,300,TID_FARM_PASS_TASK_BOAT_ORDERS,sc/icons.sc,nh_derby_task_boat_order,spawn3,,17,,29
BoatOrder_5_LV17_spawn4,,CompleteBoatOrder,35,,2,300,TID_FARM_PASS_TASK_BOAT_ORDERS,sc/icons.sc,nh_derby_task_boat_order,spawn4,,17,,29
TruckOrder_20_LV30_spawn1,,CompleteTruckOrder,35,,10,300,TID_FARM_PASS_TASK_CAR_ORDERS,sc/icons.sc,nh_derby_task_car_order,spawn1,,30,,49
TruckOrder_20_LV30_spawn2,,CompleteTruckOrder,35,,10,300,TID_FARM_PASS_TASK_CAR_ORDERS,sc/icons.sc,nh_derby_task_car_order,spawn2,,30,,49
TruckOrder_20_LV30_spawn3,,CompleteTruckOrder,35,,10,300,TID_FARM_PASS_TASK_CAR_ORDERS,sc/icons.sc,nh_derby_task_car_order,spawn3,,30,,49
TruckOrder_20_LV30_spawn4,,CompleteTruckOrder,35,,10,300,TID_FARM_PASS_TASK_CAR_ORDERS,sc/icons.sc,nh_derby_task_car_order,spawn4,,30,,49
BoatOrder_5_LV30_spawn1,,CompleteBoatOrder,35,,2,300,TID_FARM_PASS_TASK_BOAT_ORDERS,sc/icons.sc,nh_derby_task_boat_order,spawn1,,30,,49
BoatOrder_5_LV30_spawn2,,CompleteBoatOrder,35,,2,300,TID_FARM_PASS_TASK_BOAT_ORDERS,sc/icons.sc,nh_derby_task_boat_order,spawn2,,30,,49
BoatOrder_5_LV30_spawn3,,CompleteBoatOrder,35,,2,300,TID_FARM_PASS_TASK_BOAT_ORDERS,sc/icons.sc,nh_derby_task_boat_order,spawn3,,30,,49
BoatOrder_5_LV30_spawn4,,CompleteBoatOrder,35,,2,300,TID_FARM_PASS_TASK_BOAT_ORDERS,sc/icons.sc,nh_derby_task_boat_order,spawn4,,30,,49
TruckOrder_20_LV50_spawn1,,CompleteTruckOrder,35,,20,300,TID_FARM_PASS_TASK_CAR_ORDERS,sc/icons.sc,nh_derby_task_car_order,spawn1,,50,,
TruckOrder_20_LV50_spawn2,,CompleteTruckOrder,35,,20,300,TID_FARM_PASS_TASK_CAR_ORDERS,sc/icons.sc,nh_derby_task_car_order,spawn2,,50,,
TruckOrder_20_LV50_spawn3,,CompleteTruckOrder,35,,20,300,TID_FARM_PASS_TASK_CAR_ORDERS,sc/icons.sc,nh_derby_task_car_order,spawn3,,50,,
TruckOrder_20_LV50_spawn4,,CompleteTruckOrder,35,,20,300,TID_FARM_PASS_TASK_CAR_ORDERS,sc/icons.sc,nh_derby_task_car_order,spawn4,,50,,
BoatOrder_5_LV50_spawn1,,CompleteBoatOrder,35,,3,300,TID_FARM_PASS_TASK_BOAT_ORDERS,sc/icons.sc,nh_derby_task_boat_order,spawn1,,50,,
BoatOrder_5_LV50_spawn2,,CompleteBoatOrder,35,,3,300,TID_FARM_PASS_TASK_BOAT_ORDERS,sc/icons.sc,nh_derby_task_boat_order,spawn2,,50,,
BoatOrder_5_LV50_spawn3,,CompleteBoatOrder,35,,3,300,TID_FARM_PASS_TASK_BOAT_ORDERS,sc/icons.sc,nh_derby_task_boat_order,spawn3,,50,,
BoatOrder_5_LV50_spawn4,,CompleteBoatOrder,35,,3,300,TID_FARM_PASS_TASK_BOAT_ORDERS,sc/icons.sc,nh_derby_task_boat_order,spawn4,,50,,
CatchFish_2_spawn1,,CatchFish,35,,4,20,TID_FARM_PASS_TASK_CATCH_FISH,sc/icons.sc,nh_derby_task_fishing_order,spawn1,,27,,
CatchFish_2_spawn2,,CatchFish,35,,4,20,TID_FARM_PASS_TASK_CATCH_FISH,sc/icons.sc,nh_derby_task_fishing_order,spawn2,,27,,
CatchFish_2_spawn3,,CatchFish,35,,4,20,TID_FARM_PASS_TASK_CATCH_FISH,sc/icons.sc,nh_derby_task_fishing_order,spawn3,,27,,
CatchFish_2_spawn4,,CatchFish,35,,4,20,TID_FARM_PASS_TASK_CATCH_FISH,sc/icons.sc,nh_derby_task_fishing_order,spawn4,,27,,
CatchDuck_10_spawn1,,UseNet,35,Duck,4,30,TID_FARM_PASS_TASK_CATCH_DUCK,sc/fishing_icons.sc,icon_duck,spawn1,nets,50,,
CatchDuck_10_spawn2,,UseNet,35,Duck,4,30,TID_FARM_PASS_TASK_CATCH_DUCK,sc/fishing_icons.sc,icon_duck,spawn2,nets,50,,
CatchDuck_10_spawn3,,UseNet,35,Duck,4,30,TID_FARM_PASS_TASK_CATCH_DUCK,sc/fishing_icons.sc,icon_duck,spawn3,nets,50,,
CatchDuck_10_spawn4,,UseNet,35,Duck,4,30,TID_FARM_PASS_TASK_CATCH_DUCK,sc/fishing_icons.sc,icon_duck,spawn4,nets,50,,
CatchLobster_10_spawn1,,UseNet,35,Lobster,4,30,TID_FARM_PASS_TASK_CATCH_LOBSTER,sc/fishing_icons.sc,icon_lobster,spawn1,nets,44,,
CatchLobster_10_spawn2,,UseNet,35,Lobster,4,30,TID_FARM_PASS_TASK_CATCH_LOBSTER,sc/fishing_icons.sc,icon_lobster,spawn2,nets,44,,
CatchLobster_10_spawn3,,UseNet,35,Lobster,4,30,TID_FARM_PASS_TASK_CATCH_LOBSTER,sc/fishing_icons.sc,icon_lobster,spawn3,nets,44,,
CatchLobster_10_spawn4,,UseNet,35,Lobster,4,30,TID_FARM_PASS_TASK_CATCH_LOBSTER,sc/fishing_icons.sc,icon_lobster,spawn4,nets,44,,
CollectFruit_AnyBush30_spawn1,,CollectFruit,35,Blackberry,15,100,TID_FARM_PASS_TASK_COLLECT_BUSH,sc/icons.sc,icon_raspberry,spawn1,,19,,
,,,,Coffee,,,,,,,,,,
,,,,Raspberry,,,,,,,,,,
,,,,Blueberry,,,,,,,,,,
CollectFruit_AnyBush30_spawn2,,CollectFruit,35,Blackberry,15,100,TID_FARM_PASS_TASK_COLLECT_BUSH,sc/icons.sc,icon_raspberry,spawn2,,19,,
,,,,Coffee,,,,,,,,,,
,,,,Raspberry,,,,,,,,,,
,,,,Blueberry,,,,,,,,,,
CollectFruit_AnyBush30_spawn3,,CollectFruit,35,Blackberry,15,100,TID_FARM_PASS_TASK_COLLECT_BUSH,sc/icons.sc,icon_raspberry,spawn3,,19,,
,,,,Coffee,,,,,,,,,,
,,,,Raspberry,,,,,,,,,,
,,,,Blueberry,,,,,,,,,,
CollectFruit_AnyBush30_spawn4,,CollectFruit,35,Blackberry,15,100,TID_FARM_PASS_TASK_COLLECT_BUSH,sc/icons.sc,icon_raspberry,spawn4,,19,,
,,,,Coffee,,,,,,,,,,
,,,,Raspberry,,,,,,,,,,
,,,,Blueberry,,,,,,,,,,
UseLureColors_5_spawn1,,UseLure,35,BaitGreen,5,60,TID_FARM_PASS_TASK_USE_LURE,sc/fishing_icons.sc,icon_fishing_lure_gold,spawn1,,35,,
,,,,BaitBlue,,,,,,,,,,
,,,,BaitPurple,,,,,,,,,,
,,,,BaitGold,,,,,,,,,,
UseLureColors_5_spawn2,,UseLure,35,BaitGreen,5,60,TID_FARM_PASS_TASK_USE_LURE,sc/fishing_icons.sc,icon_fishing_lure_gold,spawn2,,35,,
,,,,BaitBlue,,,,,,,,,,
,,,,BaitPurple,,,,,,,,,,
,,,,BaitGold,,,,,,,,,,
UseLureColors_5_spawn3,,UseLure,35,BaitGreen,5,60,TID_FARM_PASS_TASK_USE_LURE,sc/fishing_icons.sc,icon_fishing_lure_gold,spawn3,,35,,
,,,,BaitBlue,,,,,,,,,,
,,,,BaitPurple,,,,,,,,,,
,,,,BaitGold,,,,,,,,,,
UseLureColors_5_spawn4,,UseLure,35,BaitGreen,5,60,TID_FARM_PASS_TASK_USE_LURE,sc/fishing_icons.sc,icon_fishing_lure_gold,spawn4,,35,,
,,,,BaitBlue,,,,,,,,,,
,,,,BaitPurple,,,,,,,,,,
,,,,BaitGold,,,,,,,,,,
ActivateBooster_1_spawn1,,ActivateBooster,35,,3,100,TID_FARM_PASS_TASK_ACTIVATE_BOOSTER,sc/icons.sc,booster_menu_icon,spawn1,,35,,
ActivateBooster_1_spawn2,,ActivateBooster,35,,3,100,TID_FARM_PASS_TASK_ACTIVATE_BOOSTER,sc/icons.sc,booster_menu_icon,spawn2,,35,,
ActivateBooster_1_spawn3,,ActivateBooster,35,,3,100,TID_FARM_PASS_TASK_ACTIVATE_BOOSTER,sc/icons.sc,booster_menu_icon,spawn3,,35,,
ActivateBooster_1_spawn4,,ActivateBooster,35,,3,100,TID_FARM_PASS_TASK_ACTIVATE_BOOSTER,sc/icons.sc,booster_menu_icon,spawn4,,35,,
GiveHelp_15_spawn1,,GiveHelp,35,,15,30,TID_FARM_PASS_TASK_HELP_OTHERS,sc/icons.sc,tool_request_help,spawn1,,10,,
GiveHelp_15_spawn2,,GiveHelp,35,,15,30,TID_FARM_PASS_TASK_HELP_OTHERS,sc/icons.sc,tool_request_help,spawn2,,10,,
GiveHelp_15_spawn3,,GiveHelp,35,,15,30,TID_FARM_PASS_TASK_HELP_OTHERS,sc/icons.sc,tool_request_help,spawn3,,10,,
GiveHelp_15_spawn4,,GiveHelp,35,,15,30,TID_FARM_PASS_TASK_HELP_OTHERS,sc/icons.sc,tool_request_help,spawn4,,10,,
WheelOfFortune_5_spawn1,,WheelOfFortune,35,,5,200,TID_FARM_PASS_TASK_SPIN_WHEEL,sc/icons.sc,task_icon_free_wof_spin,spawn1,,8,,
WheelOfFortune_5_spawn2,,WheelOfFortune,35,,5,200,TID_FARM_PASS_TASK_SPIN_WHEEL,sc/icons.sc,task_icon_free_wof_spin,spawn2,,8,,
WheelOfFortune_5_spawn3,,WheelOfFortune,35,,5,200,TID_FARM_PASS_TASK_SPIN_WHEEL,sc/icons.sc,task_icon_free_wof_spin,spawn3,,8,,
WheelOfFortune_5_spawn4,,WheelOfFortune,35,,5,200,TID_FARM_PASS_TASK_SPIN_WHEEL,sc/icons.sc,task_icon_free_wof_spin,spawn4,,8,,
WakeupSanctuaryAnimal_5_spawn1,,WakeupSanctuaryAnimal,35,,3,30,TID_FARM_PASS_TASK_WAKE_SANCTUARY,sc/icons.sc,icon_sanctuary,spawn1,,36,5,
WakeupSanctuaryAnimal_5_spawn2,,WakeupSanctuaryAnimal,35,,3,30,TID_FARM_PASS_TASK_WAKE_SANCTUARY,sc/icons.sc,icon_sanctuary,spawn2,,36,5,
WakeupSanctuaryAnimal_5_spawn3,,WakeupSanctuaryAnimal,35,,3,30,TID_FARM_PASS_TASK_WAKE_SANCTUARY,sc/icons.sc,icon_sanctuary,spawn3,,36,5,
WakeupSanctuaryAnimal_5_spawn4,,WakeupSanctuaryAnimal,35,,3,30,TID_FARM_PASS_TASK_WAKE_SANCTUARY,sc/icons.sc,icon_sanctuary,spawn4,,36,5,
Collect_Bakery15_Lv2_spawn1,,CollectBuilding,35,Bakery,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn1,,2,,29
Collect_Bakery15_Lv2_spawn2,,CollectBuilding,35,Bakery,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn2,,2,,29
Collect_Bakery15_Lv2_spawn3,,CollectBuilding,35,Bakery,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn3,,2,,29
Collect_Bakery15_Lv2_spawn4,,CollectBuilding,35,Bakery,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn4,,2,,29
Collect_Dairy15_Lv6_spawn1,,CollectBuilding,35,Dairy,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn1,,6,,29
Collect_Dairy15_Lv6_spawn2,,CollectBuilding,35,Dairy,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn2,,6,,29
Collect_Dairy15_Lv6_spawn3,,CollectBuilding,35,Dairy,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn3,,6,,29
Collect_Dairy15_Lv6_spawn4,,CollectBuilding,35,Dairy,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn4,,6,,29
Collect_Sugar_Mill15_Lv7_spawn1,,CollectBuilding,35,Sugar_Mill,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn1,,7,,29
Collect_Sugar_Mill15_Lv7_spawn2,,CollectBuilding,35,Sugar_Mill,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn2,,7,,29
Collect_Sugar_Mill15_Lv7_spawn3,,CollectBuilding,35,Sugar_Mill,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn3,,7,,29
Collect_Sugar_Mill15_Lv7_spawn4,,CollectBuilding,35,Sugar_Mill,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn4,,7,,29
Collect_Hammermill15_Lv3_spawn1,,CollectBuilding,35,Hammermill,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn1,,3,,29
Collect_Hammermill15_Lv3_spawn2,,CollectBuilding,35,Hammermill,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn2,,3,,29
Collect_Hammermill15_Lv3_spawn3,,CollectBuilding,35,Hammermill,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn3,,3,,29
Collect_Hammermill15_Lv3_spawn4,,CollectBuilding,35,Hammermill,10,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn4,,3,,29
Collect_Bakery15_Lv30_spawn1,,CollectBuilding,35,Bakery,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn1,,30,,49
Collect_Bakery15_Lv30_spawn2,,CollectBuilding,35,Bakery,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn2,,30,,49
Collect_Bakery15_Lv30_spawn3,,CollectBuilding,35,Bakery,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn3,,30,,49
Collect_Bakery15_Lv30_spawn4,,CollectBuilding,35,Bakery,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn4,,30,,49
Collect_Dairy15_Lv30_spawn1,,CollectBuilding,35,Dairy,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn1,,30,,49
Collect_Dairy15_Lv30_spawn2,,CollectBuilding,35,Dairy,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn2,,30,,49
Collect_Dairy15_Lv30_spawn3,,CollectBuilding,35,Dairy,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn3,,30,,49
Collect_Dairy15_Lv30_spawn4,,CollectBuilding,35,Dairy,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn4,,30,,49
Collect_Sugar_Mill15_Lv30_spawn1,,CollectBuilding,35,Sugar_Mill,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn1,,30,,49
Collect_Sugar_Mill15_Lv30_spawn2,,CollectBuilding,35,Sugar_Mill,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn2,,30,,49
Collect_Sugar_Mill15_Lv30_spawn3,,CollectBuilding,35,Sugar_Mill,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn3,,30,,49
Collect_Sugar_Mill15_Lv30_spawn4,,CollectBuilding,35,Sugar_Mill,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn4,,30,,49
Collect_Hammermill15_Lv30_spawn1,,CollectBuilding,35,Hammermill,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn1,,30,,49
Collect_Hammermill15_Lv30_spawn2,,CollectBuilding,35,Hammermill,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn2,,30,,49
Collect_Hammermill15_Lv30_spawn3,,CollectBuilding,35,Hammermill,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn3,,30,,49
Collect_Hammermill15_Lv30_spawn4,,CollectBuilding,35,Hammermill,20,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn4,,30,,49
Collect_Bakery15_Lv50_spawn1,,CollectBuilding,35,Bakery,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn1,,50,,
Collect_Bakery15_Lv50_spawn2,,CollectBuilding,35,Bakery,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn2,,50,,
Collect_Bakery15_Lv50_spawn3,,CollectBuilding,35,Bakery,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn3,,50,,
Collect_Bakery15_Lv50_spawn4,,CollectBuilding,35,Bakery,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn4,,50,,
Collect_Dairy15_Lv50_spawn1,,CollectBuilding,35,Dairy,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn1,,50,,
Collect_Dairy15_Lv50_spawn2,,CollectBuilding,35,Dairy,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn2,,50,,
Collect_Dairy15_Lv50_spawn3,,CollectBuilding,35,Dairy,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn3,,50,,
Collect_Dairy15_Lv50_spawn4,,CollectBuilding,35,Dairy,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn4,,50,,
Collect_Sugar_Mill15_Lv50_spawn1,,CollectBuilding,35,Sugar_Mill,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn1,,50,,
Collect_Sugar_Mill15_Lv50_spawn2,,CollectBuilding,35,Sugar_Mill,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn2,,50,,
Collect_Sugar_Mill15_Lv50_spawn3,,CollectBuilding,35,Sugar_Mill,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn3,,50,,
Collect_Sugar_Mill15_Lv50_spawn4,,CollectBuilding,35,Sugar_Mill,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn4,,50,,
Collect_Hammermill15_Lv50_spawn1,,CollectBuilding,35,Hammermill,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn1,,50,,
Collect_Hammermill15_Lv50_spawn2,,CollectBuilding,35,Hammermill,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn2,,50,,
Collect_Hammermill15_Lv50_spawn3,,CollectBuilding,35,Hammermill,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn3,,50,,
Collect_Hammermill15_Lv50_spawn4,,CollectBuilding,35,Hammermill,30,100,TID_FARM_PASS_TASK_COLLECT_BUILDING,,,spawn4,,50,,
